bookID,title,authors,average_rating,valor,publication_date,publisher,units
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery/Mary Henley Rubio/Elizabeth Hillman Waterston,4.24,410,11/4/2004,Oxford University Press  USA,7
3566,Against the Odds: Tales of Achievement,L.M. Montgomery/Rea Wilmshurst,3.83,246,11/1/1994,Bantam Starfire,4
3574,Anne of Avonlea,L.M. Montgomery/Susan O'Malley,4.23,8,12/1/1998,Blackstone Audiobooks,0
3577,A Tangled Web,L.M. Montgomery,3.88,288,8/1/1989,Seal Books,5
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,2088,10/6/1998,Starfire,39
3580,Pat of Silver Bush (Pat  #1),L.M. Montgomery,3.90,288,6/1/1988,Seal Books,5
3581,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,4.47,1059,8/26/1986,Bantam Classics,19
3582,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle/Leslie S. Klinger,4.64,1878,11/30/2004,W. W. Norton & Company,35
3583,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle/Leslie S. Klinger,4.53,907,11/7/2005,W. W. Norton & Company,17
3584,The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases,E.J. Wagner,4.22,244,3/1/2006,Wiley,4
3585,Sherlock Holmes: A Baker Street Dozen,Arthur Conan Doyle/John Gielgud/Ralph Richardson/Orson Welles,3.96,6,4/20/2006,HighBridge Company,0
3587,Sherlock Holmes: The Unauthorized Biography,Nick Rennison,4.26,304,10/11/2006,Atlantic Monthly Press,5
3593,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),NOT A BOOK,4.00,0,10/3/2006,Simon  Schuster Audio,0
3595,The Mysteries of Sherlock Holmes,Arthur Conan Doyle/Paul Bachem,4.18,218,10/15/1996,Grosset & Dunlap,4
3597,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,334,7/1/2001,Gramercy Books,6
3599,The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6),NOT A BOOK,3.50,0,10/1/2003,Simon & Schuster Audio,0
3603,Personal Finance For Dummies,Eric Tyson,3.77,458,10/1/2006,For Dummies,8
3604,Personal Finance for Dummies,Eric Tyson/Rich Tennant,3.77,454,8/1/2003,John Wiley & Sons,8
3631,Catching Alice,Clare Naylor,3.38,328,10/31/2000,Ballantine Books,6
3635,The Dream Giver,Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,4.26,157,9/3/2003,Multnomah Books,2
3636,The Giver (The Giver  #1),Lois Lowry,4.13,208,1/24/2006,Ember,3
3638,The Wish Giver: Three Tales of Coven Tree,Bill Brittain/Andrew Glass,3.83,192,4/2/2019,HarperCollins,3
3640,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.11,288,11/29/1989,Ballantine Books,5
3649,The Last Life,Claire Messud,3.56,400,9/28/2000,Mariner Books,7
3650,The Hunters,Claire Messud,3.42,200,5/18/2003,Picador,3
3651,When the World Was Steady,Claire Messud,3.17,270,9/1/1995,Granta,5
3656,The Sea,John Banville,3.51,195,8/15/2006,Vintage,3
3657,The Sea,John Banville,3.51,195,12/7/2005,Alfred A. Knopf,3
3659,The Book of Evidence (The Freddie Montgomery Trilogy #1),John Banville,3.71,220,6/12/2001,Vintage,4
3660,Athena (The Freddie Montgomery Trilogy #3),John Banville,3.66,240,5/28/1996,Vintage,4
3661,Doctor Copernicus  (The Revolutions Trilogy #1),John Banville,3.65,242,10/12/1993,Vintage,4
3664,Shroud (The Cleave Trilogy #2),John Banville,3.66,257,6/8/2004,Vintage,4
3665,Ghosts,John Banville,3.61,244,12/17/1998,Picador,4
3679,On Beauty,Zadie Smith,3.73,445,8/29/2006,Penguin Books,8
3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,403,12/9/2003,Simon and Schuster,7
3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas/Cindy Pearlman,3.37,224,12/1/2006,Plume Books,4
3685,Black Beauty,Anna Sewell,3.96,245,3/1/2003,Scholastic Paperbacks,4
3686,Truth and Beauty,Ann Patchett,3.94,257,4/5/2005,Harper Perennial,4
3687,The Life of Graham Greene  Vol. 1: 1904-1939,Norman Sherry,4.11,816,9/7/2004,Penguin Books,15
3688,Complete Short Stories,Graham Greene/Pico Iyer,4.17,594,2/1/2005,Penguin Classics,11
3690,The Power and the Glory,Graham Greene/John Updike,4.00,222,2/25/2003,Penguin Books,4
3692,The Heart of the Matter,Graham Greene,3.99,272,10/7/2004,Vintage Classics,5
3693,Orient Express,Graham Greene/Christopher Hitchens,3.46,197,8/31/2004,Penguin Classics,3
3695,Journey Without Maps,Graham Greene/Paul Theroux,3.60,272,6/27/2006,Penguin Classics,5
3698,The Quiet American,Graham Greene/Robert  Stone,3.97,180,8/31/2004,Penguin Classics Deluxe Editions,3
3701,Collected Short Stories,Graham Greene,3.98,368,4/1/1993,Penguin Books,6
3705,The Third Man & The Fallen Idol,Graham Greene,3.77,157,7/1/1992,Penguin Books Ltd,2
3707,The Tenth Man,Graham Greene,3.73,160,2/1/1998,Washington Square Press,3
3710,The Autograph Man,Zadie Smith,3.16,347,6/17/2003,Vintage,6
3711,White Teeth,Zadie Smith,3.77,448,6/12/2001,Vintage,8
3717,Stranger than Fiction,Chuck Palahniuk,3.57,233,5/10/2005,Anchor,4
3731,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,4.04,512,3/2/2004,Harper Perennial Modern Classics,9
3732,Selected Poems of Herman Melville,Herman Melville/Robert Penn Warren,3.77,512,9/10/2004,David R. Godine Publisher,9
3733,Redburn / White-Jacket / Moby-Dick,Herman Melville/G. Thomas Tanselle,4.20,1436,4/15/1983,Library of America,27
3734,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,Herman Melville/Harrison Hayford,4.18,1478,4/1/1985,Library of America,27
3736,Redburn,Herman Melville/Harold Beaver,3.62,448,8/26/1976,Penguin Classics,8
3738,Typee / Omoo / Mardi,Herman Melville/G. Thomas Tanselle,3.55,1333,5/6/1982,Library of America,25
3743,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,3.84,256,8/26/2003,Yearling,4
3744,Harriet the Spy  Double Agent (Harriet the Spy Adventures),Maya Gold,3.80,160,9/13/2005,Delacorte Books for Young Readers,3
3750,Moonraker (James Bond  #3),Ian Fleming,3.74,247,12/31/2002,Penguin Books,4
3751,Moonraker's Bride,Madeleine Brent,4.31,319,6/12/1978,Fawcett,6
3754,Dr No / Moonraker / Thunderball / From Russia with Love / On Her Majesty's Secret Service / Goldfinger,Ian Fleming,3.98,862,1/1/1984,Heinemann-Octopus,16
3758,Casino Royale (James Bond  #1),Ian Fleming,3.73,181,8/27/2002,Penguin,3
3759,Goldfinger (James Bond  #7),Ian Fleming,3.80,264,8/27/2002,Penguin Books,4
3762,On Her Majesty's Secret Service (James Bond  #11),Ian Fleming,3.96,326,9/2/2003,Penguin Books,6
3765,Octopussy & the Living Daylights (James Bond  #14),Ian Fleming,3.55,120,4/6/2004,Penguin Books,2
3768,Book of Sketches,Jack Kerouac/George Condo,3.80,432,4/4/2006,Penguin Books,8
3769,The Dharma Bums,Jack Kerouac,3.92,204,8/3/2000,Penguin Books Ltd,3
3770,Book of Haikus,Jack Kerouac,3.91,200,3/2/2004,Enitharmon Press,3
3774,The Subterraneans,Jack Kerouac,3.68,192,9/6/2007,Penguin Books Ltd,3
3776,Ballet Shoes,Noel Streatfeild,4.07,184,12/23/2004,Orion Children's Books,3
3782,Theater Shoes (Shoes  #4),Noel Streatfeild/Diane Goode,4.02,272,11/15/1994,Yearling,5
3784,Movie Shoes (Shoes  #6),Noel Streatfeild,4.00,239,5/1/1984,Yearling Books,4
3787,Party Shoes (Shoes  #5),Noel Streatfeild,3.64,243,9/1/2002,Oxford University Press  USA,4
3788,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,3.98,256,12/1/1985,Yearling,4
3797,Miss Happiness and Miss Flower,Rumer Godden/Gary Blythe,4.27,104,9/1/2006,MacMillan UK,1
3798,The River,Rumer Godden,3.95,128,4/16/2004,Pan,2
3799,The Dolls' House,Rumer Godden/Christian Birmingham,4.01,153,11/3/2006,Macmillan,2
3801,China Court: The Hours of a Country House,Rumer Godden,3.97,358,12/31/1993,William Morrow & Company,6
3803,Rumer Godden,Anne Chisholm,3.82,335,6/11/1999,Pan,6
3805,The Corrections,Jonathan Franzen,3.79,653,9/2/2002,Fourth Estate Paperbacks,12
3806,Creative Correction: Extraordinary Ideas For Everyday Discipline,Lisa Whelchel/Stormie Omartian,3.93,367,3/31/2010,Thomas Nelson,6
3815,Original Sin (Adam Dalgliesh #9),P.D. James,3.91,511,12/2/2005,Grand Central Publishing,9
3818,Original Sin: Illuminating the Riddle,Henri Blocher,3.68,158,10/2/2000,IVP Academic,2
3820,An Original Sin,Nina Bangs,3.75,394,7/1/1999,Love Spell,7
3822,Aliens: Original Sin,Michael Jan Friedman,3.71,256,10/26/2005,Dark Horse Books,4
3825,Death in Holy Orders (Adam Dalgliesh  #11),P.D. James/Christa Seibicke,3.92,429,3/26/2002,Fawcett Books,8
3826,The Lighthouse (Adam Dalgliesh #13),P.D. James,3.81,383,10/10/2006,Vintage,7
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,3.94,218,5/20/2002,Penguin Books in association with Faber & Faber,4
3828,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,3.99,306,5/20/2002,Gardners Books,5
3829,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,3.82,225,5/20/2002,Gardners Books,4
3830,A Taste for Death (Adam Dalgliesh  #7),P.D. James,4.02,459,11/8/2005,Vintage,8
3831,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,3.93,306,2/27/2001,Ballantine Books,5
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.93,250,5/8/2001,Scribner,4
3833,The Black Tower (Adam Dalgliesh #5),P.D. James,4.00,352,10/2/2001,Scribner,6
3834,Innocent Blood,P.D. James,3.68,400,8/2/2001,Scribner,7
3835,Don Quixote,Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,3.87,940,4/26/2005,Ecco,17
3836,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,3.87,1023,2/25/2003,Penguin Books,19
3837,Don Quixote,Miguel de Cervantes Saavedra/Walter Starkie,3.87,544,6/3/2003,Signet Classics,10
3840,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,3.87,1168,4/10/2001,Modern Library,22
3841,Lectures on Don Quixote,Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,3.87,240,4/18/1984,Harcourt Brace Jovanovich,4
3842,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,3.61,96,7/8/1964,Cliffs Notes,1
3848,Desert Heat (Joanna Brady  #1),J.A. Jance,4.00,256,9/1/2004,Severn House Publishers,4
3849,Kentucky Heat,Fern Michaels,4.19,383,9/1/2002,Zebra,7
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.86,320,7/15/2003,University Of Chicago Press,6
3851,Texas Heat (Texas  #2),Fern Michaels,4.18,496,11/27/2001,Ballantine Books,9
3852,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,4.13,196,5/15/2004,Ellora's Cave,3
3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,190,4/16/1999,Counterpoint,3
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,304,4/13/2004,Broadway Books,5
3859,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,Joel Salatin/Michael Pollan,4.01,134,2/19/2005,Polyface,2
3867,The History of Love,Nicole Krauss,3.92,255,5/17/2006,Norton,4
3869,A Brief History of Time,Stephen Hawking,4.17,212,9/1/1998,Bantam Books,4
3870,A Short History of Nearly Everything,Bill Bryson,4.21,624,11/1/2005,Broadway Books,11
3871,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,4.03,270,11/1/2004,Regnery Publishing,5
3872,A History of the World in 6 Glasses,Tom Standage,3.76,336,5/16/2006,Bloomsbury,6
3873,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,460,3/2/2004,Gramercy Books,8
3875,The Sun Also Rises,Ernest Hemingway/William Hurt,3.82,8,10/17/2006,Simon  Schuster Audio,0
3886,The Bon Appetit Cookbook,Barbara Fairchild,4.07,816,8/15/2006,Houghton Mifflin Harcourt,15
3895,The Barefoot Contessa Cookbook,Ina Garten/Melanie Acevedo,4.15,256,4/6/1999,Clarkson Potter,4
3900,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.51,204,5/1/2005,National Geographic Society,3
3914,Sylvia,Leonard Michaels/Diane Johnson,3.86,129,5/29/2007,Farrar  Straus and Giroux,2
3916,The Life Of Dashiell Hammett,Diane Johnson,3.73,344,1/23/1984,Vintage/Ebury (A Division of Random House Group),6
3918,Divorcio a la Francesa: Le Divorce,Diane Johnson/Carlos Milla Soler/Roberto Fernandez Sastre,2.88,388,6/1/2003,Santillana USA Publishing Company,7
3921,London is the Best City in America,Laura Dave,3.45,256,5/18/2006,Viking Adult,4
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons/Carlos Alberto Gardini,4.24,618,6/1/2005,Ediciones B,11
3939,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,4.20,632,2/20/1992,Headline Book Pub Ltd,11
3940,Supreme Power: Hyperion,J. Michael Straczynski/Dan Jurgens,3.45,120,7/19/2006,Marvel,2
3966,Die Hyperion-Gesänge,Dan Simmons/Joachim Körber,4.42,1456,8/1/2002,Heyne,27
3967,La Chute d'Hypérion II,Dan Simmons/Guy Abadia,4.20,347,12/26/2000,Pocket,6
3968,Endymion,Dan Simmons/Guy Abadia,4.17,572,12/14/1998,Robert Laffont,10
3972,Olympos (Ilium  #2),Dan Simmons,3.94,891,7/25/2006,Harper Voyager,16
3973,Ilium (Ilium  #1),Dan Simmons,4.03,752,6/28/2005,HarperTorch,14
3974,The Terror,Dan Simmons,4.07,769,1/8/2007,Little  Brown and Company,14
3975,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.75,272,11/26/2002,Harper Voyager,5
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.84,320,9/15/2003,Minotaur Books,6
3977,Endymion (Hyperion Cantos  #3),Dan Simmons,4.17,563,12/1/1996,Bantam Spectra,10
3978,A Winter Haunting (Seasons of Horror  #2),Dan Simmons,3.60,371,12/31/2002,HarperTorch,7
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.18,639,8/25/2001,Picador USA,12
3986,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin  McCarthy,3.46,159,5/18/2004,Dark Horse,3
3997,The Great House of God,Max Lucado,4.25,240,10/31/2001,Thomas Nelson,4
4006,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,243,9/6/1999,HarperTorch (an imprint of HarperCollins Publishers),4
4008,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho/Amanda Hopkinson/Nick Caistor,3.61,205,7/3/2006,HarperOne,3
4009,Nine Stories,J.D. Salinger,4.19,198,1/30/2001,Little  Brown and Company,3
4014,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.94,32,9/15/2006,Kingfisher,0
4023,American Psycho,Bret Easton Ellis,3.82,399,4/21/2010,Picador,7
4031,Lunar Park,Bret Easton Ellis,3.70,404,8/29/2006,Vintage,7
4035,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,4.06,608,12/1/2000,Grand Central Publishing,11
4043,Godless,Pete Hautman,3.60,208,11/1/2005,Simon  Schuster Books for Young Readers,3
4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.59,228,9/2/2005,Westminster John Knox Press,4
4055,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,3.99,288,12/13/2013,Harper Perennial,5
4060,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,3.79,155,8/17/2017,Summit University Press,2
4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford/Deepak Chopra,4.08,412,1/1/2001,Plume,7
4069,Man's Search for Meaning,Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch,4.36,165,6/1/2006,Beacon Press,3
4070,Man's Search for Meaning,Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,4.36,165,3/30/2000,Beacon Press (Boston),3
4075,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,4.10,430,2/1/2006,W. W. Norton & Company,8
4077,Search Engine Optimization for Dummies,Peter Kent,3.79,382,5/1/2006,For Dummies,7
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt/Dave Thomas,4.31,321,10/30/1999,Addison-Wesley Professional,6
4100,Behind Closed Doors: Secrets of Great Management,Johanna Rothman/Esther Derby,3.96,176,9/26/2005,Pragmatic Bookshelf,3
4104,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,278,1/11/2005,Penguin,5
4106,Blink 182,Anne Hoppus,4.42,112,12/1/2001,Plexus Publishing Ltd,2
4108,I Blink: And Other Questions About My Body,Brigid Avison,3.92,32,4/25/2003,Kingfisher,0
4117,The Great Good Thing (The Sylvie Cycle  #1),Roderick Townley,3.90,224,9/1/2003,Simon & Schuster Childrens Books,4
4119,The Great Good Place: Cafes  Coffee Shops  Bookstores  Bars  Hair Salons  and Other Hangouts at the Heart of a Community,Ray Oldenburg,3.83,384,8/18/1999,Da Capo Press,7
4122,Built to Last: Successful Habits of Visionary Companies,James C. Collins/Jerry I. Porras,3.99,368,11/2/2004,Harper Business,6
4135,I Like You: Hospitality Under the Influence,Amy Sedaris,3.88,304,10/16/2006,Warner Books (NY),5
4140,Children Playing Before a Statue of Hercules,David Sedaris/Richard Yates/Dorothy Parker/Joyce Carol Oates/Lorrie Moore/Flannery O'Connor/Amy Hempel/Akhil   Sharma/Tim Johnston/Tobias Wolff/Sarah Vowell/Charles Baxter/Jhumpa Lahiri/Katherine Mansfield/Alice Munro/Jean Thompson/Frank Gannon/Patricia Highsmith/Jincy Willett,3.68,344,8/1/2005,Simon & Schuster,6
4144,Bringing Down The House,Ben Mezrich,3.89,320,5/6/2004,Arrow,6
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,3.70,311,6/1/2007,Hci,5
4165,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith/Phil   Jackson,3.91,227,12/15/2005,IVP Books,4
4167,The Final Season: Fathers  Sons  and One Last Season in a Classic American Ballpark,Tom Stanton,4.16,256,5/8/2002,St. Martin's Griffin,4
4191,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.01,688,6/11/2002,Vintage,12
4200,White Teeth,Zadie Smith,3.77,542,1/25/2001,Penguin Books,10
4204,White Teeth,Zadie Smith,3.77,448,6/1/2001,Turtleback Books,8
4207,White Teeth,Zadie Smith,3.77,542,11/30/2000,Penguin,10
4216,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,Hans Blumenberg,3.93,106,5/27/1997,Suhrkamp,2
4221,The Guide to Dan Brown's the Solomon Key,Greg  Taylor,2.98,183,9/30/2005,DeVorss & Company,3
4223,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,756,3/28/2006,Random House Large Print,14
4227,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,528,5/3/2005,Atria Books,9
4232,The Illuminati,Larry Burkett,3.71,352,10/4/2004,Thomas Nelson,6
4241,The Illuminati Papers,Robert Anton Wilson,3.83,168,12/11/1997,Ronin Publishing (CA),3
4248,The Da Vinci Code,Dan Brown,3.84,489,3/28/2006,Anchor,9
4249,The Da Vinci Code (Robert Langdon  #2),Dan Brown/Paul Michael,3.84,0,3/28/2006,Random House Audio,0
4250,El código Da Vinci (Robert Langdon  #2),Dan Brown/Juanjo Estrella,3.84,557,10/17/2003,Umbriel,10
4251,Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus  Mary Magdalene & Constantine,Bart D. Ehrman,3.64,207,5/18/2006,Oxford University Press  USA,3
4256,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,4.56,480,7/1/2008,Bloomsbury UK,9
4259,Housekeeping vs. the Dirt,Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,3.88,153,9/13/2006,McSweeney's,2
4260,The Polysyllabic Spree,Nick Hornby,3.73,143,11/30/2004,McSweeney's,2
4261,Songbook,Nick Hornby,3.56,207,10/7/2003,Riverhead Books,3
4263,My Favorite Year: A Collection of Football Writing,Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don  Watson,3.68,288,8/1/2001,Orion Publishing,5
4264,Fever Pitch,Nick Hornby,3.74,247,3/1/1998,Riverhead Books,4
4267,High Fidelity,Nick Hornby,3.94,323,3/1/2000,Riverhead Books,6
4273,About a Boy,Nick Hornby,3.80,278,4/4/2002,Penguin,5
4277,The Complete Polysyllabic Spree,Nick Hornby,3.59,278,9/7/2006,Viking,5
4278,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,3.73,386,3/6/2007,Bloomsbury Publishing PLC,7
4287,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,5.00,128,3/17/2003,Arcadia Publishing,2
4295,David Foster Wallace's Infinite Jest: A Reader's Guide,Stephen J. Burn,3.82,96,5/20/2003,Bloomsbury Academic,1
4300,Scar Tissue,Anthony Kiedis,4.11,465,10/6/2004,Hachette Books,8
4314,Monsieur Ibrahim et les fleurs du Coran,Éric-Emmanuel Schmitt,3.82,85,6/13/2001,Albin Michel,1
4315,Zaat,Sonallah Ibrahim/صنع الله إبراهيم/Anthony Calderbank,3.55,349,3/15/2004,American University in Cairo Press,6
4325,Dreamland,Sarah Dessen,3.91,250,5/11/2004,Speak,4
4326,End Game (Dreamland  #8),Dale Brown/Jim DeFelice,4.02,432,10/31/2006,HarperTorch,8
